Time_s,Real,Imaginary,Magnitude
0.38298930614276183,2.318953152029689e-05,-2.1381881073742455e-05,3.1542656996240964e-05
0.3854762496891434,2.3590589793699647e-05,-1.5675952395625968e-05,2.832404297279146e-05
0.387963193235525,2.3122088696879217e-05,-1.0552223403236247e-05,2.541614456321329e-05
0.39045013678190654,2.19665738309245e-05,-6.074121194734922e-06,2.2790904197898443e-05
0.3929370803282881,2.0295973867704542e-05,-2.270632993589915e-06,2.042259360194304e-05
0.3954240238746697,1.826748902140173e-05,8.582909870742565e-07,1.8287641142736964e-05
0.39791096742105125,1.6020770826801642e-05,3.3362821842731193e-06,1.6364469948580577e-05
0.4003979109674328,1.3676261466497664e-05,5.205256652167708e-06,1.4633346319791145e-05
0.4028848545138144,1.1334541049571175e-05,6.520443104647335e-06,1.3076237956130847e-05
0.40537179806019596,9.076520785442656e-06,7.345860192082494e-06,1.1676681529021626e-05
0.40785874160657754,6.9643176630449535e-06,7.750327473695906e-06,1.0419659133643744e-05
0.4103456851529591,5.042650677472139e-06,7.804058786244995e-06,9.291483164391891e-06
0.4128326286993407,3.3406084535204246e-06,7.575855586224165e-06,8.279689167055488e-06
0.41531957224572225,1.8736519395896971e-06,7.1308917460889775e-06,7.372936232273282e-06
0.4178065157921038,6.457324096673416e-07,6.529060332420557e-06,6.560914507085307e-06
0.4202934593384854,-3.485768412361184e-07,5.823836974221736e-06,5.834259414575112e-06
0.42278040288486696,-1.1220180027060986e-06,5.061603248349745e-06,5.184472185488245e-06
0.4252673464312485,-1.6927199071104656e-06,4.281366634124254e-06,4.603846320167574e-06
0.4277542899776301,-2.0824498084986983e-06,3.5148104929387384e-06,4.08539961401434e-06
0.43024123352401167,-2.3150767441910165e-06,2.7866076277517675e-06,3.622811394833908e-06
0.43272817707039324,-2.4152632735457565e-06,2.1149336665339334e-06,3.210364635734955e-06
0.4352151206167748,-2.40739027870596e-06,1.5121211954384927e-06,2.8428926226120987e-06
0.4377020641631564,-2.314709554300284e-06,9.854016748792702e-07,2.515729870559216e-06
0.44018900770953795,-2.158711095480521e-06,5.376891867654814e-07,2.224666998747281e-06
0.4426759512559195,-1.9586862192873886e-06,1.6836752694555023e-07,1.9659092882826726e-06
0.4451628948023011,-1.7314637608450813e-06,-1.2595031476683824e-07,1.7360386622738727e-06
0.44764983834868266,-1.4912943648629592e-06,-3.507139700785249e-07,1.5319788417208173e-06
0.45013678189506423,-1.24985710731738e-06,-5.127957104167993e-07,1.3509634448546853e-06
0.4526237254414458,-1.0163630817406674e-06,-6.199294746067826e-07,1.190506811157176e-06
0.45511066898782737,-7.977319188446947e-07,-6.802344022482255e-07,1.0483773444450425e-06
0.45759761253420894,-5.988192372494522e-07,-7.018239076985709e-07,9.225731820930564e-07
0.4600845560805905,-4.226755253599333e-07,-6.924977299217612e-07,8.113000096666389e-07
0.4625714996269721,-2.7081973265358446e-07,-6.595116296729594e-07,7.129508519305111e-07
0.46505844317335365,-1.4351373332209728e-07,-6.094174221171523e-07,6.260876823831958e-07
0.4675453867197352,-4.0026676359362265e-08,-5.479647531478337e-07,5.494247041340091e-07
0.4700323302661168,4.1119056629130926e-08,-4.800553605941976e-07,4.818131650892228e-07
